id,parent,tagname,depth,childcount,sourceline,sourcepct,pospct,xpct,x,y,wid,hght,fgcolor,bgcolor,textxws,textlen,htmllen,visible,xpath,textclip,goodness
0,None,html,15,1,1,0.000440917107584,0.000375234521576,0.0,0,0,1920,4741.6875,"rgb(0,0,0)","rgb(0,0,0)",2102,2387,120384,1,/html,插畫家Joan Cornellà貼圖賀年... Reserved.,0
57,0,body,14,1,1,0.000440917107584,0.0217636022514,0.0,0,0,1920,4742.6875,"rgb(0,0,0)","rgb(243,243,242)",2102,2387,107743,1,/html/body,插畫家Joan Cornellà貼圖賀年... Reserved.,0
59,57,div,3,1,13,0.00573192239859,0.0225140712946,0.0,0,0,1920,0,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,1013,1,/html/body/div[1],,0
60,59,div,2,1,13,0.00573192239859,0.0228893058161,0.0,0,-10000,0,0,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,881,1,/html/body/div[1]/div[1],,0
61,60,div,1,1,13,0.00573192239859,0.0232645403377,0.0,0,-10000,0,304,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,802,1,/html/body/div[1]/div[1]/div,,0
62,61,iframe,0,1,13,0.00573192239859,0.0236397748593,0.0,0,-10000,300,150,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,394,1,/html/body/div[1]/div[1]/div/iframe[1],,0
63,61,iframe,0,1,13,0.00573192239859,0.0240150093809,0.0,0,-9848,300,150,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,397,1,/html/body/div[1]/div[1]/div/iframe[2],,0
64,59,div,1,1,13,0.00573192239859,0.0243902439024,0.0,0,-10000,0,0,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,90,1,/html/body/div[1]/div[2],,0
65,64,div,0,1,13,0.00573192239859,0.024765478424,0.0,0,-10000,0,0,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,11,1,/html/body/div[1]/div[2]/div,,0
67,57,div,6,1,58,0.0255731922399,0.0255159474672,0.0,0,0,0,0,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,1493,0,/html/body/div[2],,0
68,67,div,5,1,59,0.0260141093474,0.0258911819887,0.0,0,0,0,0,"rgb(0,0,0)","rgb(255,255,255)",0,0,1459,1,/html/body/div[2]/div,,0
69,68,center,4,1,59,0.0260141093474,0.0262664165103,0.0,0,0,0,0,"rgb(0,0,0)","rgba(0,0,0,0)",0,0,1385,1,/html/body/div[2]/div/center,,0
